,total_cases,city,year,month,week,day,vegetation_ne,vegetation_nw,vegetation_se,vegetation_sw,satellite_precipiatation,current_precipitation,forecast_precipitation,current_temperature,forecast_mean_temperature,forecast_avg_temperature,current_max_temperature,current_min_temperature,forecast_max_temperature,forecast_min_temperature,current_diurnal_temperature_range,forecast_diurnal_temperature_range,current_specific_humidity,forecast_dew_point_temperature,forecast_relative_humidity,cases_zscore,current_temperature_outlier,current_precipitation_outlier,current_specific_humidity_outlier,date,season,log_cases,temp_precip_interaction,is_outbreak,cases_lag,cases_3mo_avg,quarter,temp_category,rain_category,humidity_category
751,18,0,2004,10,41,7,-0.0168,0.02526667,0.09047143,0.05836667,34.73,24.4,35.7,28.28571429,300.68,300.6785714,31.7,24.4,302.5,298.9,6.214285714,2.557142857,18.07285714,296.5842857,78.47714286,-0.15316613462915277,0,0,0,2004-10-07,dry_season,2.9444389791664403,690.171428676,0,13.0,19.333333333333332,4,Hot,Medium,High
752,16,0,2004,10,42,14,0.1422935374167987,0.09375,0.2360286,0.2138714,83.2,41.4,41.4,28.12857143,300.5085714,300.6785714,32.2,23.9,303.4,298.6,6.185714286,3.157142857,18.40285714,296.8642857,80.66571429,-0.19905766503764058,0,0,0,2004-10-14,dry_season,2.833213344056216,1164.522857202,0,18.0,15.666666666666666,4,Hot,High,High
753,16,0,2004,10,43,21,0.0969,0.07463333,0.08211667,0.0797,10.82,15.1,18.0,28.28571429,300.6471429,300.8071429,32.2,23.9,302.7,299.2,6.728571429,2.442857143,17.69571429,296.2214286,76.92285714,-0.19905766503764058,0,0,0,2004-10-21,dry_season,2.833213344056216,427.114285779,0,16.0,16.666666666666668,4,Hot,Medium,Medium
754,20,0,2004,10,44,28,0.0802,0.088,0.096,0.1182286,96.72,34.1,25.2,27.5,299.8928571,300.1571429,31.7,23.9,302.4,298.6,5.642857143,2.371428571,17.76428571,296.26,80.65571429,-0.10727460422066497,0,0,0,2004-10-28,dry_season,3.044522437723423,937.75,0,16.0,17.333333333333332,4,Moderate,Medium,High
755,17,0,2004,11,45,4,0.1337,0.1288,0.24505,0.1911143,105.49,109.0,31.2,27.05714286,299.67,299.9,30.6,22.8,301.8,298.2,6.528571429,2.4,16.81857143,295.3757143,77.53285714,-0.17611189983339667,0,0,0,2004-11-04,dry_season,2.8903717578961645,2949.22857174,0,20.0,17.666666666666668,4,Moderate,High,Medium
756,4,0,2004,11,46,11,0.0199,-0.00135,0.039,0.06477143,18.75,7.7,24.5,27.24285714,299.9214286,299.9714286,31.1,23.9,302.1,298.3,6.357142857,2.4,17.03857143,295.5985714,77.31142857,-0.4744068474885674,0,0,0,2004-11-11,dry_season,1.6094379124341003,209.76999997800002,0,17.0,13.666666666666666,4,Moderate,Low,Medium
757,15,0,2004,11,47,18,0.3274,-0.0064,0.2224857,0.1364714,122.87,70.7,145.8,26.32857143,298.5471429,298.5571429,28.9,23.3,300.4,296.9,4.628571429,1.857142857,17.00714286,295.5571429,83.62857143,-0.2220034302418845,0,0,0,2004-11-18,dry_season,2.772588722239781,1861.4300001010001,0,4.0,12.0,4,Cool,High,Medium
758,8,0,2004,11,48,25,0.0435,-0.0607,0.1951571,0.2427714,18.37,26.9,24.9,26.32857143,298.43,298.4571429,29.4,23.3,300.0,297.0,4.9,1.971428571,14.92142857,293.4557143,74.30285714,-0.3826237866715918,0,0,0,2004-11-25,dry_season,2.1972245773362196,708.2385714669999,0,15.0,9.0,4,Cool,Medium,Low
759,6,0,2004,12,49,2,-0.1613,-0.08855,0.2108714,0.2731429,0.0,7.7,2.71,25.64285714,298.7914286,298.9,28.9,21.1,300.3,297.6,6.442857143,2.114285714,15.16285714,293.74,73.75714286,-0.42851531708007956,0,0,0,2004-12-02,rainy_season,1.9459101490553132,197.449999978,0,8.0,9.666666666666666,4,Cool,Low,Low
760,12,0,2004,12,50,9,-0.0039,-0.0262,0.2083167,0.17965,0.0,10.4,2.8,25.15714286,298.1642857,298.3642857,28.9,20.6,300.2,296.1,6.314285714,2.357142857,14.70857143,293.2742857,74.32571429,-0.2908407258546162,0,0,0,2004-12-09,rainy_season,2.5649493574615367,261.634285744,0,6.0,8.666666666666666,4,Cool,Low,Low
761,15,0,2004,12,51,16,-0.15165,-0.0214,0.1828167,0.1342571,5.54,30.6,29.32,26.27142857,298.8028571,298.95,30.6,22.8,300.8,297.5,5.628571429,2.242857143,16.62142857,295.2528571,80.88857143,-0.2220034302418845,0,0,0,2004-12-16,rainy_season,2.772588722239781,803.905714242,0,12.0,11.0,4,Cool,Medium,Medium
762,11,0,2004,12,52,23,-0.1261,-0.06296667,0.1994857,0.14035,150.31,55.7,41.3,26.24285714,298.6828571,298.8714286,30.0,22.8,300.9,296.9,5.714285714,2.057142857,17.14857143,295.7414286,83.95285714,-0.3137864910588601,0,0,0,2004-12-23,rainy_season,2.4849066497880004,1461.727142698,0,15.0,12.666666666666666,4,Cool,High,Medium
763,10,0,2005,1,53,1,0.1422935374167987,0.1305525761047008,0.2037831890258019,0.202305490711297,45.76038808038808,39.32635983263598,40.15181881051176,27.18578337208988,298.7018524007227,299.22557794902906,32.452437325905294,22.10214979195562,303.42710926694326,295.7191562932227,8.059328008627128,4.903754198774744,16.74642659553451,295.2463564512932,82.1619591,-0.336732256263104,0,0,0,2005-01-01,rainy_season,2.3978952727983707,1069.1178992228986,0,11.0,12.0,1,Moderate,Medium,Medium
764,15,0,2005,1,1,8,0.0079,-0.04963333,0.1246571,0.1004429,0.0,23.8,21.68,24.98571429,297.5871429,297.6642857,28.3,21.1,299.5,296.1,4.9,1.957142857,14.26142857,292.7714286,74.77857143,-0.2220034302418845,0,0,0,2005-01-08,rainy_season,2.772588722239781,594.660000102,0,10.0,12.0,1,Cool,Medium,Low
765,17,0,2005,1,2,15,0.02435,-0.019275,0.1335429,0.1272429,0.0,55.6,43.1,25.2,297.6,297.6142857,28.3,22.2,298.9,296.2,5.385714286,1.914285714,15.04285714,293.6671429,78.79857143,-0.17611189983339667,0,0,0,2005-01-15,rainy_season,2.8903717578961645,1401.12,0,15.0,14.0,1,Cool,High,Low
766,7,0,2005,1,3,22,-0.1118333,-0.07645,0.2029,0.2233571,14.67,32.4,76.36,25.22857143,297.3957143,297.5571429,28.3,21.7,299.4,295.8,4.914285714,1.914285714,15.67142857,294.3085714,83.05571429,-0.4055695518758357,0,0,0,2005-01-22,rainy_season,2.0794415416798357,817.4057143319999,0,17.0,13.0,1,Cool,Medium,Low
767,7,0,2005,1,4,29,-0.0479,0.0431,0.1743,0.1456429,15.2,34.0,31.85,23.75714286,296.5357143,296.6142857,28.3,17.8,299.0,294.8,6.328571429,2.657142857,14.09142857,292.5128571,78.53857143,-0.4055695518758357,0,0,0,2005-01-29,rainy_season,2.0794415416798357,807.7428572399999,0,7.0,10.333333333333334,1,Cool,Medium,Low
768,8,0,2005,2,5,5,0.0442,-0.0758,0.2056,0.1781429,0.0,5.4,31.8,23.71428571,296.1528571,296.1714286,27.8,19.4,297.8,294.3,4.528571429,1.971428571,13.77,292.2,78.64,-0.3826237866715918,0,0,0,2005-02-05,rainy_season,2.1972245773362196,128.057142834,0,7.0,7.333333333333333,1,Cool,Low,Low
769,9,0,2005,2,6,12,-0.08175,-0.03735,0.2976571,0.3102571,0.0,10.1,6.4,23.31428571,296.1014286,296.1714286,26.7,19.4,299.5,293.3,5.985714286,3.114285714,12.36285714,290.4671429,70.79571429,-0.3596780214673479,1,0,0,2005-02-12,rainy_season,2.302585092994046,235.474285671,0,8.0,8.0,1,Cool,Low,Low
770,12,0,2005,2,7,19,0.1422935374167987,0.093,0.1756571,0.1842857,0.0,4.6,5.3,23.41428571,296.3528571,296.4,26.7,18.9,298.7,293.4,6.228571429,3.085714286,12.80714286,291.0371429,72.24571429,-0.2908407258546162,1,0,0,2005-02-19,rainy_season,2.5649493574615367,107.705714266,0,9.0,9.666666666666666,1,Cool,Low,Low
771,12,0,2005,2,8,26,0.1083,-0.04855,0.1908714,0.1969714,0.0,2.1,10.1,24.48571429,296.48,296.55,27.2,21.7,298.0,295.0,4.614285714,2.157142857,13.24142857,291.5842857,74.19142857,-0.2908407258546162,0,0,0,2005-02-26,rainy_season,2.5649493574615367,51.420000009000006,0,12.0,11.0,1,Cool,Low,Low
772,5,0,2005,3,9,5,-0.1036667,-0.04113333,0.1607,0.1097667,0.0,5.3,5.92,25.02857143,297.2714286,297.45,30.6,20.0,300.3,295.5,7.128571429,2.957142857,14.75,293.2742857,78.66714286,-0.45146108228432347,0,0,0,2005-03-05,rainy_season,1.791759469228055,132.651428579,0,12.0,9.666666666666666,1,Cool,Low,Low
773,4,0,2005,3,10,12,0.1422935374167987,0.0781,0.2434571,0.2521571,3.93,0.0,3.3,26.01428571,298.0614286,298.2214286,31.1,20.0,301.4,295.5,7.7,4.357142857,15.20428571,293.77,77.39285714,-0.4744068474885674,0,0,0,2005-03-12,rainy_season,1.6094379124341003,0.0,0,5.0,7.0,1,Cool,Low,Low
774,11,0,2005,3,11,19,0.0644,0.01095,0.1937429,0.2441714,0.0,0.0,0.3,25.84285714,297.8514286,297.9142857,33.3,20.0,301.6,294.8,8.414285714,4.257142857,14.28285714,292.7857143,73.58571429,-0.3137864910588601,0,0,0,2005-03-19,rainy_season,2.4849066497880004,0.0,0,4.0,6.666666666666667,1,Cool,Low,Low
775,4,0,2005,3,12,26,-0.044,-0.0753,0.1609286,0.2079714,0.0,0.0,0.2,26.4,298.2471429,298.5,32.8,20.0,301.2,295.6,8.514285714,3.914285714,14.66857143,293.2171429,73.86714286,-0.4744068474885674,0,0,0,2005-03-26,rainy_season,1.6094379124341003,0.0,0,11.0,6.333333333333333,1,Cool,Low,Low
776,5,0,2005,4,13,2,0.1422935374167987,-0.0987,0.1752,0.1482286,0.0,0.0,0.2,27.48571429,299.0728571,299.3142857,33.3,22.2,301.0,297.3,8.671428571,2.8,15.78285714,294.4442857,75.73714286,-0.45146108228432347,0,0,0,2005-04-02,dry_season,1.791759469228055,0.0,0,4.0,6.666666666666667,2,Moderate,Low,Low
777,7,0,2005,4,14,9,0.0045,-0.00048,0.1233167,0.1557833,13.44,7.4,8.0,27.3,299.1071429,299.3642857,33.3,22.2,301.5,297.4,7.485714286,3.014285714,16.30428571,294.9285714,78.00285714,-0.4055695518758357,0,0,0,2005-04-09,dry_season,2.0794415416798357,202.02,0,5.0,5.333333333333333,2,Moderate,Low,Medium
778,1,0,2005,4,15,16,-0.1235,-0.1235,0.1525833,0.1210857,33.69,21.1,23.7,27.4,299.19,299.3785714,32.8,22.8,301.9,296.8,8.157142857,3.385714286,16.31571429,294.9471429,77.65,-0.5432441431012991,0,0,0,2005-04-16,dry_season,0.6931471805599453,578.14,0,7.0,4.333333333333333,2,Moderate,Medium,Medium
779,1,0,2005,4,16,23,0.01683333,0.005433333,0.09328333,0.1092167,42.88,97.3,3.6,28.17142857,300.0128571,300.1071429,33.9,22.2,302.7,297.1,8.414285714,3.728571429,17.05571429,295.6485714,77.24285714,-0.5432441431012991,0,0,0,2005-04-23,dry_season,0.6931471805599453,2741.079999861,0,1.0,3.0,2,Hot,High,Medium
780,4,0,2005,4,17,30,-0.09295,0.1305525761047008,0.1012333,0.106,234.13,207.5,98.5,26.78571429,298.9171429,299.0214286,32.8,22.8,301.6,296.4,6.885714286,3.585714286,16.96428571,295.5385714,81.75142857,-0.4744068474885674,0,1,0,2005-04-30,dry_season,1.6094379124341003,5558.035715175,0,1.0,2.0,2,Cool,High,Medium
781,2,0,2005,5,18,7,-0.1362,-0.2498,0.2218,0.2113714,0.0,48.2,11.0,27.37142857,299.54,299.5642857,31.7,23.3,301.9,297.5,5.7,2.757142857,16.96285714,295.5542857,78.90714286,-0.5202983778970552,0,0,0,2005-05-07,dry_season,1.0986122886681098,1319.302857074,0,4.0,2.3333333333333335,2,Moderate,High,Medium
782,6,0,2005,5,19,14,0.06313333,0.082275,0.1302667,0.09501667,38.66,11.4,10.11,27.3,299.9485714,299.9428571,31.7,23.3,301.8,297.9,6.228571429,2.914285714,16.67285714,295.3,75.69857143,-0.42851531708007956,0,0,0,2005-05-14,dry_season,1.9459101490553132,311.22,0,2.0,4.0,2,Moderate,Low,Medium
783,3,0,2005,5,20,21,0.1422935374167987,0.0481,0.07107143,0.04847143,102.56,110.9,96.0,26.27142857,299.0657143,298.9857143,30.6,22.2,301.6,296.8,5.957142857,2.514285714,17.53285714,296.0757143,83.76285714,-0.4973526126928113,0,0,0,2005-05-21,dry_season,1.3862943611198906,2913.501428413,0,6.0,3.6666666666666665,2,Cool,High,Medium
784,4,0,2005,5,21,28,0.0476,0.06735,0.0966,0.08731429,156.94,71.2,145.7,28.38571429,299.8057143,300.0357143,35.0,23.9,303.0,297.1,6.657142857,3.071428571,18.48571429,296.9,84.33571429,-0.4744068474885674,0,0,0,2005-05-28,dry_season,1.6094379124341003,2021.062857448,0,3.0,4.333333333333333,2,Hot,High,High
785,10,0,2005,6,22,4,-0.0143,-0.004475,0.1778,0.1467571,84.78,23.9,14.59,28.84285714,300.84,300.8785714,34.4,25.0,303.4,298.7,6.342857143,2.9,19.20714286,297.5985714,82.63,-0.336732256263104,0,0,0,2005-06-04,dry_season,2.3978952727983707,689.344285646,0,4.0,5.666666666666667,2,Hot,Medium,High
786,12,0,2005,6,23,11,0.0606,0.09883333,0.1881857,0.1763,32.02,4.4,4.5,28.72857143,301.1171429,301.1285714,32.8,24.4,303.0,299.4,5.957142857,2.571428571,18.16571429,296.6885714,76.94,-0.2908407258546162,0,0,0,2005-06-11,dry_season,2.5649493574615367,126.405714292,0,10.0,8.666666666666666,2,Hot,Low,High
787,21,0,2005,6,24,18,0.0449,0.1177,0.1211143,0.1242143,97.46,44.5,15.9,27.51428571,299.9814286,300.1071429,31.1,23.9,302.1,298.3,5.8,2.871428571,18.02857143,296.5442857,81.51571429,-0.08432883901642106,0,0,0,2005-06-18,dry_season,3.091042453358316,1224.385714095,0,12.0,14.333333333333334,2,Moderate,High,High
788,26,0,2005,6,25,25,0.1422935374167987,0.0634,0.2097429,0.2099286,8.36,0.0,4.2,30.02857143,301.3371429,301.3571429,34.4,25.0,304.0,298.5,7.657142857,3.514285714,19.04142857,297.4585714,79.71857143,0.03039998700479844,0,0,0,2005-06-25,dry_season,3.295836866004329,0.0,0,21.0,19.666666666666668,2,Hot,Low,High
789,21,0,2005,7,26,2,0.0892,0.07075,0.09012857,0.09425714,23.36,52.3,28.59,29.04285714,301.0885714,301.0785714,33.3,24.4,302.8,298.9,6.814285714,2.585714286,18.84571429,297.3142857,80.01285714,-0.08432883901642106,0,0,0,2005-07-02,dry_season,3.091042453358316,1518.941428422,0,26.0,22.666666666666668,3,Hot,High,High
790,30,0,2005,7,27,9,0.0854,0.246675,0.1717857,0.2381,42.06,34.8,32.4,29.02857143,301.2814286,301.2857143,33.9,25.0,303.7,299.2,6.257142857,2.942857143,18.88571429,297.3642857,79.37714286,0.12218304782177404,0,0,0,2005-07-09,dry_season,3.4339872044851463,1010.1942857639999,1,21.0,25.666666666666668,3,Hot,Medium,High
791,45,0,2005,7,28,16,0.0514,0.051625,0.1122571,0.1370143,92.52,52.8,45.28,28.44285714,300.6671429,300.6214286,32.8,24.4,302.5,298.7,6.342857143,2.614285714,18.50857143,297.0,80.56142857,0.46636952588543257,0,0,0,2005-07-16,dry_season,3.828641396489095,1501.782856992,1,30.0,32.0,3,Hot,High,High
792,56,0,2005,7,29,23,-0.0665,-0.021,0.2358286,0.2333429,39.49,50.3,31.9,28.38571429,300.8714286,300.8928571,32.8,23.9,303.1,298.8,7.1,2.442857143,18.48142857,296.9814286,79.48142857,0.7187729431321155,0,0,0,2005-07-23,dry_season,4.04305126783455,1427.8014287869998,1,45.0,43.666666666666664,3,Hot,High,High
793,75,0,2005,7,30,30,-0.1087,-0.00945,0.2564429,0.2153714,64.25,73.8,34.3,28.92857143,300.8528571,300.9214286,32.2,23.9,302.9,298.7,6.171428571,2.728571429,19.11428571,297.58,82.40857143,1.1547424820127496,0,0,0,2005-07-30,dry_season,4.330733340286331,2134.928571534,1,56.0,58.666666666666664,3,Hot,High,High
794,83,0,2005,8,31,6,-0.06475,-0.0267,0.1404,0.1212,80.34,41.0,54.1,28.94285714,301.1585714,301.1071429,33.3,25.0,303.0,299.3,5.928571429,2.871428571,18.83142857,297.2914286,79.62142857,1.338308603646701,0,0,0,2005-08-06,dry_season,4.430816798843313,1186.65714274,1,75.0,71.33333333333333,3,Hot,High,High
795,82,0,2005,8,32,13,0.1422935374167987,0.02365,0.2691286,0.1919286,18.15,12.6,11.93,29.47142857,301.3485714,301.3785714,33.9,25.6,303.5,299.2,6.971428571,2.985714286,18.93857143,297.3671429,79.25285714,1.315362838442457,0,0,0,2005-08-13,dry_season,4.418840607796598,371.339999982,1,83.0,80.0,3,Hot,Low,High
796,126,0,2005,8,33,20,0.0479,0.069675,0.08632857,0.09587143,29.86,18.1,21.1,29.32857143,301.4657143,301.4642857,33.3,25.6,303.7,299.2,6.5,3.414285714,18.72,297.1885714,77.74,2.324976507429189,0,0,0,2005-08-20,dry_season,4.844187086458591,530.8471428830001,1,82.0,97.0,3,Hot,Medium,High
797,119,0,2005,8,34,27,-0.1224,0.051,0.1057714,0.1418714,99.02,31.7,28.1,27.92857143,301.1785714,301.2214286,33.3,22.8,303.7,299.1,7.928571429,3.385714286,18.17428571,296.6928571,76.73428571,2.1643561509994815,0,0,0,2005-08-27,dry_season,4.787491742782046,885.3357143310001,1,126.0,109.0,3,Moderate,Medium,High
798,137,0,2005,9,35,3,0.1422935374167987,-0.0073,0.11122,0.1085857,77.05,104.4,30.0,28.08571429,301.2914286,301.3928571,32.2,22.2,303.4,299.5,6.571428571,3.185714286,18.86714286,297.2871429,79.08142857,2.5773799246758715,0,0,0,2005-09-03,dry_season,4.927253685157205,2932.148571876,1,119.0,127.33333333333333,3,Hot,High,High
799,131,0,2005,9,36,10,0.0022,-0.0271,0.2050286,0.2202333,23.3,8.9,3.7,28.85714286,301.4657143,301.5142857,33.9,24.4,304.1,298.6,7.057142857,4.428571429,18.15714286,296.6428571,75.43857143,2.439705333450408,0,0,0,2005-09-10,dry_season,4.882801922586371,256.828571454,1,137.0,129.0,3,Hot,Low,High
800,112,0,2005,9,37,17,0.0073,0.0049,0.1523429,0.1456286,43.57,61.0,11.9,29.24285714,302.2,302.1642857,33.9,24.4,304.3,299.9,7.557142857,3.385714286,19.44,297.7957143,77.27285714,2.0037357945697742,0,0,0,2005-09-17,dry_season,4.727387818712341,1783.8142855400001,1,131.0,126.66666666666667,3,Hot,High,High
801,82,0,2005,9,38,24,0.0252,-0.05933333,0.1554286,0.1780286,66.86,15.1,14.6,28.58571429,301.4957143,301.5142857,32.2,24.4,303.7,298.9,6.657142857,3.571428571,18.50571429,297.0,76.66142857,1.315362838442457,0,0,0,2005-09-24,dry_season,4.418840607796598,431.644285779,1,112.0,108.33333333333333,3,Hot,Medium,High
802,73,0,2005,10,39,1,0.0012,-0.02986667,0.1802833,0.1557333,36.86,19.8,38.4,28.62857143,301.1142857,301.3714286,32.2,25.0,304.0,298.8,6.157142857,3.542857143,18.70428571,297.1285714,79.08285714,1.108850951604262,0,0,0,2005-10-01,dry_season,4.30406509320417,566.845714314,1,82.0,89.0,4,Hot,Medium,High
803,43,0,2005,10,40,8,0.0488,0.0394,0.1125571,0.07724286,68.31,18.6,27.3,28.01428571,301.09,301.1285714,32.8,23.3,303.3,299.5,6.342857143,2.685714286,18.49857143,296.9571429,78.35142857,0.42047799547694475,0,0,0,2005-10-08,dry_season,3.784189633918261,521.065714206,1,73.0,66.0,4,Hot,Medium,High
804,55,0,2005,10,41,15,0.0419,0.02793333,0.05515,0.04244286,157.83,126.9,60.4,27.01428571,299.8342857,300.0142857,32.2,22.8,303.0,297.9,7.228571429,2.542857143,18.03571429,296.5471429,82.26428571,0.6958271779278715,0,1,0,2005-10-15,dry_season,4.02535169073515,3428.112856599,1,43.0,57.0,4,Moderate,High,High
805,55,0,2005,10,42,22,0.02275,0.0278,0.2403571,0.2043429,112.16,45.5,18.7,28.04285714,300.6242857,300.8785714,33.9,23.3,303.1,298.0,6.442857143,2.928571429,18.95857143,297.3271429,82.39,0.6958271779278715,0,0,0,2005-10-22,dry_season,4.02535169073515,1275.94999987,1,55.0,51.0,4,Hot,High,High
806,53,0,2005,10,43,29,-0.029975,0.05126667,0.1705571,0.1623143,20.75,55.1,70.3,27.97142857,300.6914286,300.7071429,33.3,23.9,303.1,298.7,7.071428571,2.442857143,18.99142857,297.3871429,82.42285714,0.6499356475193838,0,0,0,2005-10-29,dry_season,3.9889840465642745,1541.225714207,1,55.0,54.333333333333336,4,Hot,High,High
807,46,0,2005,11,44,5,0.07596667,-0.0622,0.2535143,0.2017429,39.72,57.2,26.26,27.95714286,300.8414286,300.9428571,32.8,23.9,302.9,298.9,7.4,2.571428571,18.34,296.8314286,78.97,0.4893152910896765,0,0,0,2005-11-05,dry_season,3.8501476017100584,1599.148571592,1,53.0,51.333333333333336,4,Hot,High,High
808,43,0,2005,11,45,12,-0.00135,0.06455,0.2022143,0.1520714,27.22,32.5,20.43,27.87142857,300.6642857,300.7357143,32.8,23.3,302.6,299.0,7.014285714,2.128571429,18.22857143,296.7485714,79.32714286,0.42047799547694475,0,0,0,2005-11-12,dry_season,3.784189633918261,905.821428525,1,46.0,47.333333333333336,4,Moderate,Medium,High
809,29,0,2005,11,46,19,0.0507,0.0174,0.2004429,0.1821714,37.36,41.5,93.9,27.15714286,299.9714286,299.8142857,31.1,23.3,301.6,298.0,6.542857143,2.257142857,17.63857143,296.1942857,79.90142857,0.09923728261753015,0,0,0,2005-11-19,dry_season,3.4011973816621555,1127.02142869,1,43.0,39.333333333333336,4,Moderate,High,Medium
810,22,0,2005,11,47,26,0.1422935374167987,0.1654,0.2159143,0.1852286,14.49,23.6,40.81,26.52857143,299.4671429,299.5642857,30.0,22.2,301.4,298.0,6.085714286,2.585714286,16.54857143,295.1171429,77.24571429,-0.06138307381217716,0,0,0,2005-11-26,dry_season,3.1354942159291497,626.0742857480001,0,29.0,31.333333333333332,4,Cool,Medium,Medium
811,26,0,2005,12,48,3,0.1422935374167987,0.1823,0.2686,0.2481857,26.65,80.7,36.65,26.22857143,299.1828571,299.2357143,30.6,22.8,302.2,297.8,5.871428571,2.414285714,16.57142857,295.1242857,78.62428571,0.03039998700479844,0,0,0,2005-12-03,rainy_season,3.295836866004329,2116.645714401,0,22.0,25.666666666666668,4,Cool,High,Medium
812,13,0,2005,12,49,10,-0.03396667,0.04135,0.1812667,0.20685,0.0,27.5,11.2,24.98571429,298.5785714,298.5428571,28.9,20.6,300.5,295.9,6.328571429,2.742857143,14.50714286,293.0157143,71.45571429,-0.26789496065037227,0,0,0,2005-12-10,rainy_season,2.6390573296152584,687.107142975,0,26.0,20.333333333333332,4,Cool,Medium,Low
813,17,0,2005,12,50,17,-0.0587,-0.07753333,0.1667571,0.1695143,0.0,30.0,13.6,25.45714286,299.1314286,299.2428571,29.4,21.1,300.8,297.5,6.028571429,2.171428571,15.72142857,294.3328571,75.07571429,-0.17611189983339667,0,0,0,2005-12-17,rainy_season,2.8903717578961645,763.7142858000001,0,13.0,18.666666666666668,4,Cool,Medium,Low
814,8,0,2005,12,51,24,0.1077,0.0531,0.2853429,0.2935714,0.0,29.1,20.64,24.62857143,298.44,298.65,28.9,20.6,300.9,296.5,6.185714286,2.528571429,15.53285714,294.1385714,77.31571429,-0.3826237866715918,0,0,0,2005-12-24,rainy_season,2.1972245773362196,716.6914286130001,0,17.0,12.666666666666666,4,Cool,Medium,Low
815,13,0,2006,1,52,1,-0.1062,-0.1376,0.1835,0.1697667,64.08,18.6,22.5,25.88571429,299.1471429,299.3071429,30.0,21.1,301.4,297.5,6.271428571,2.242857143,16.02714286,294.6828571,76.57857143,-0.26789496065037227,0,0,0,2006-01-01,rainy_season,2.6390573296152584,481.474285794,0,8.0,12.666666666666666,1,Cool,Medium,Low
816,10,0,2006,1,1,8,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,8.1,5.76,24.65714286,298.6771429,298.8642857,28.3,20.6,300.3,297.2,6.257142857,2.1,15.20285714,293.8042857,74.50857143,-0.336732256263104,0,0,0,2006-01-08,rainy_season,2.3978952727983707,199.72285716599998,0,13.0,10.333333333333334,1,Cool,Low,Low
817,17,0,2006,1,2,15,-0.04245,0.00455,0.2592714,0.2393143,72.69,21.9,10.9,24.05714286,298.3328571,298.55,27.8,18.9,300.1,296.6,6.8,2.442857143,14.57142857,293.1085714,72.92857143,-0.17611189983339667,0,0,0,2006-01-15,rainy_season,2.8903717578961645,526.851428634,0,10.0,13.333333333333334,1,Cool,Medium,Low
818,19,0,2006,1,3,22,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,101.1,41.5,24.71428571,298.4014286,298.5285714,30.6,20.6,300.9,296.7,6.357142857,2.428571429,15.79428571,294.4171429,78.72,-0.13022036942490886,0,0,0,2006-01-22,rainy_season,2.995732273553991,2498.614285281,0,17.0,15.333333333333334,1,Cool,High,Low
819,9,0,2006,1,4,29,0.009,-0.0458,0.1000167,0.1076833,0.0,29.2,16.8,24.28571429,298.2871429,298.3357143,27.2,20.6,299.9,296.6,5.142857143,2.014285714,14.89714286,293.5128571,74.89714286,-0.3596780214673479,0,0,0,2006-01-29,rainy_season,2.302585092994046,709.1428572680001,0,19.0,15.0,1,Cool,Medium,Low
820,9,0,2006,2,5,5,0.0443,-0.005,0.1681333,0.1399571,0.0,7.6,9.89,23.41428571,297.5414286,297.6357143,28.9,18.9,300.2,295.5,6.114285714,2.157142857,13.86,292.3471429,72.87285714,-0.3596780214673479,1,0,0,2006-02-05,rainy_season,2.302585092994046,177.948571396,0,9.0,12.333333333333334,1,Cool,Low,Low
821,9,0,2006,2,6,12,-0.3084,-0.1369,0.2661,0.2104571,18.15,26.6,9.7,23.91428571,297.8257143,297.9928571,28.3,19.4,300.1,296.5,6.385714286,2.214285714,14.89857143,293.4571429,76.90714286,-0.3596780214673479,0,0,0,2006-02-12,rainy_season,2.302585092994046,636.1199998860001,0,9.0,9.0,1,Cool,Medium,Low
